walking	1R5duy8aQqCTiFbhDplcQYICftMpEV37E	runner1.mp4
walking	1PzjjM3OBD51DDJzJZpZiHxjhrvlGAEdg	runner2.mp4
walking	1svZwI-6cCLbkdxD20XSICTboICbdDkGC	w.mp4
walking	1dqjdFNigZhQ3dQo-UVK6P_MQ65in7sNH	w1.mp4
walking	1Ky8_7DwI74sAqsVxLEHq-VfV2d_MmlSD	w10.mp4
walking	1Bt41Ms9l-9uo2S5HllfU5rkhUDxaxQOk	w11.mp4
walking	12cAzYb47S5lQsecwwG5FSgHjSkqjuis3	w2.mp4
walking	1bK0ZUEU0HmDLcWiknd6NIVKhk8IssFo1	w3.mp4
walking	1PmoV9YX9wu0LtHcYopXcOVHE9tK1J0c8	w4.mp4
walking	1GWuZC12tx3KSuibVeIkZLajhTX6otmUt	w5.mp4
walking	1eyr-MrAJE1yFPlwwMzFYj-zXcBgI3kWy	w6.mp4
walking	1_fz5Uky--7HLQNGvfozn39azZ9QS9kiL	w7.mp4
walking	1kPmjwVf2wJX3VnNr-Rs7KzrBT_-YJD4-	w8.mp4
walking	1BeirthPkvj3CyKCndplIQ3jFr0uZeVHg	w9.mp4
shoes	1EKGcfUuWSTdPP5P1MkVxx5d1COv1JRtu	1970s California, Werner Herzog Cooking Shoes - Kinolibrary (720p, h264, youtube).mp4
shoes	1CZ1O_Q-MVwH_qpkyaNZUIcM8u-kx5Ms3	1970s Shoe Shop, Stock Room, HD - Kinolibrary (720p, h264, youtube).mp4
shoes	1J3aORWhYzxiHPuLOg54Y9Pl7jdopqsK6	ASMR Gucci Ace White Leather Sneakers Restoration 4K - ASMR & RELAX (1080p, h264, youtube).mp4
shoes	1kVaJANYqdXqPb_CqBt_KjUYTUpnBTEDl	How To Fix Deep Scratches on Leather Shoes - THE ATL FLIPPERS (720p, h264, youtube).mp4
shoes	1sqQM1Vs_YCphch9aKTWAIL75bCBj8NMh	Late 1960s Early 1970s Shoe Shop, Women Shopping, USA - Kinolibrary (480p, h264, youtube).mp4
shoes	1MUOJGagBtIg_3i32xzHhy9JsXacq8aWE	Shoe Fashions (1970) - British Pathй (480p, h264, youtube).mp4
shoes	1D2rHdJbSAC-J4gEGr0VVrU9xsu1Genmn	STEP INTO SPRING - British Movietone (360p, h264, youtube).mp4
shoes	1E8OA3Z1-Wc-onwasdxNGtGa5cTqUDY79	Wear Safety Shoes (1970) - A_V Geeks 16mm Films (480p, h264, youtube).mp4
shoes	1T5gCfKK0RXe8eCBQgiDcMecdAvfjnshF	#CaroleLandis in “ #IWakeUpScreaming .”1941 #40s #Hollywood #Waitress #Sas #Classic #Retro #Vintage - ClassicTimes (480p, h264, youtube).mp4
shoes	1uAQiOHOHq_9MMW0840paGspsDLrrzyer	1950s, How to be a Housewife - Rebecca Pattison the History Buff (720p, h264, youtube).mp4
shoes	1h3o_Ya-WfQj6tQBts_Fd0aJbSk_jVnKe	1960 USA, Woman at Beach, Dancing on Sand, Holiday - Kinolibrary (480p, h264, youtube).mp4
shoes	1pfaVcai_SJP_lzXZ0x5yErYv5aHruwZw	1960s Electronics Factory, Women Workers, Archive Footage - Kinolibrary (480p, h264, youtube).mp4
shoes	1o_25LpBTkfZ9pzh7EQEJwnLy5UvU8HAI	1960s USA Restaurant, People Dining, Waitress - Kinolibrary (480p, h264, youtube).mp4
shoes	1GTxpoe4GfsNaHMFVAw3rvFnp2_hgccnc	1960s, 1970s Girl Dancing in Shop Window, London Kinolibrary - Kinolibrary (360p, h264, youtube).mp4
shoes	1Y-Ss_5MLpaXRrKGImvvu1Z4E4LPN5x09	1970s Britain Clothing factory British industry Working in a factory This week 1970 - ThamesTv (360p, h264, youtube).mp4
shoes	1ku_SK3XcF4TiUk11EPqLLhRoCGUfdKnx	1970s Chinese Factory, HD from 35mm Kinolibrary - Kinolibrary (1080p, h264, youtube).mp4
shoes	18ZvLord-3Onq4XY1will6qRuZUj6PwgS	1970s Contemporary Dance Class Kinolibrary - Kinolibrary (480p, h264, youtube).mp4
shoes	1Nb7tko9GIQrCjYdAeQ8z0e1GtnwODadk	1970s crowd of women walking on NYC street _ documentary - Daisy Brunton (360p, h264, youtube).mp4
shoes	1fRwxhqTAnmbhvfAMBE9eUVU64IsVMetx	1970s Factory Workers, France, HD - Kinolibrary (720p, h264, youtube).mp4
shoes	1Yv5n1mL1j4ylTLu1x3qKk5ijOgMV5TzC	1970s Girl Dancing on Stage, Rehearsal, Audition, HD - Kinolibrary (480p, h264, youtube).mp4
shoes	1wdJzboljvw0oL7FYcunn9PY0UxnQdiuc	1970s Liverpool, Woman Working in a Launderette Kinolibrary x Nick Broomfield - Kinolibrary (720p, h264, youtube).mp4
shoes	1x3iMHPlEQLhwZvW44akFF4G2madTi_DU	1970s New York Garment Factory Kinolibrary - Kinolibrary (480p, h264, youtube).mp4
shoes	1VDfbkqeW1CL0RLJg8Po-D2BhP9xbOadw	1970s New York Textiles Workshop, 35mm - Kinolibrary (720p, h264, youtube).mp4
shoes	1p0nunelPaJ1psCEzfEML-AsbL92Sm7GV	1970s New York, Women Walking Street Scene, Super 8 Home Movies - Kinolibrary (720p, h264, youtube).mp4
shoes	1BPkSzrFhKY5S0liTqpiLZTm0t7416s8t	1970s Street Scene, People Walking, USA - Kinolibrary (720p, h264, youtube).mp4
shoes	1xeu1cb71cJKBBdn7P9aQpi8teG6gFUZt	1970s Supermarket Shopping USA - Kinolibrary (480p, h264, youtube).mp4
shoes	1tsmxnN9BTjglFX1YXJbXYKIXSgddX7c9	1970s Supermarket Shopping, Checkout, Cash Register, Till - Kinolibrary (480p, h264, youtube).mp4
shoes	18UXMPp6UX7hbQyQ9QVo_dt3RoK9_3lSU	1970s UK, Female Doctors Treating Babies, 35mm - Kinolibrary (720p, h264, youtube).mp4
shoes	12wYMK4kXloXxiK8AwK-P8TVK51zS-5eI	1970s Working Women (stock footage_archival footage) - FilmArchivesNYC (240p, h264, youtube).mp4
shoes	1Qpt2NkKobcSNaTnV5zCk19ub3b6spf5Y	1970s, 1980s Disco Dancing, HD from 35mm Kinolibrary - Kinolibrary (1080p, h264, youtube).mp4
shoes	1UXhvAZq716emY_ECfQvMc0gZwo7kBj7z	1979 Mod Revival Interviews, Fashion, Women, 1970s London Premium Footage - Kinolibrary (480p, h264, youtube).mp4
shoes	1SgfVAfK33NJjzyY52xEb7RYemDOt3Qps	70s woman at home cooking family meal UK - Kinolibrary (480p, h264, youtube).mp4
shoes	1UrVtyzYvr9ylChEA_SltkRIlXkufmPCM	Early 1970s China Heavy Industry, Factories, Workers - Rare Colour Footage - Kinolibrary (480p, h264, youtube).mp4
shoes	1huXzVwxnsq1UMYL5ff3-avjd2siU8PNG	Early 1970s Women's Liberation March, London, UK Archive Footage - Kinolibrary (480p, h264, youtube).mp4
shoes	1zoEqL7jW9TC85JqVX6D20Qx3DpHrG6J2	Female cashier in a bank in Tanzania. Archive film 98257 - HuntleyFilmArchives (1080p, h264, youtube).mp4
shoes	1x7pcoxSzOrHlqBC5umYDEbyoYMjkXVD8	Greek Dancing in Taverna, 1970s Holiday in Greece - Kinolibrary (720p, h264, youtube).mp4
shoes	1dV4k1qjSx7fqRgbRewIMPM4iA_CZs7fl	How to Be an Effective Supermarket Checker The Front Line 1965 - CharlieDeanArchives - Charlie Dean Archives (480p, h264, youtube).mp4
shoes	1DSy5-UECv_vSQAd-WahJU2gYk3yUKHVp	Howard Johnson's commercial advertisement 1960s HoJos - Sometimes Interesting (360p, h264, youtube).mp4
shoes	1WIcZ0UVB65nzrUJfaWjtg83sxtp00Yy3	Inside supermarkets of 1972.. - Jp Services (480p, h264, youtube).mp4
shoes	11p-WmzO0V1CTnsJm8AHGh665nrktXn3b	Late 1970s New York, Street Scenes, Women Walking Street, Super 8 Home Movies - Kinolibrary (720p, h264, youtube).mp4
shoes	1TtAJmIUh1lil36UtmpZ4FdNTkev3Tvzz	Late 70s woman in kitchen washing up - Kinolibrary (480p, h264, youtube).mp4
shoes	19n-ZaYE9veEZnOE-WR24Odcr8TU4lS_j	Living the American Dream, 1950s Suburban Life - Kinolibrary (720p, h264, youtube).mp4
shoes	1KZesM876ugGJfiZDI6kFZ9NpbEP5KQEP	London Wash House (1970-1979) - British Pathй (480p, h264, youtube).mp4
shoes	1Alh_8ts4b1K7FJ1dMFzG3MetVOXRbcmL	Manchester in the 70s Garment factory Working from home Mrs Siddiqui Report 1973 - ThamesTv (480p, h264, youtube).mp4
shoes	1GiyBpv1mo6InOSnuYgiz8pA0hnG6rDxF	Montage of Working Women, 1970's U.S.A. Archive film 61323 - HuntleyFilmArchives (1080p, h264, youtube).mp4
shoes	1it9IMaTK7YvJwZJj92XfhuTRSX7CKgJT	montage-of-working-women-1970-s-u-s-a-archive-film-61323-360-ytshorts.savetube.me.mp4
shoes	1jpri8f2lQSN7IhGcIWhzGGuXkIOUnaAF	Speedy Service Barmaids On Roller Skates! (1962) - British Pathй (480p, h264, youtube).mp4
shoes	1pfYaGq55DPDFdS0vGGw6jsrcxuhItjVh	SYND 14_12_70 INSIDE ROSTKINO FACTORY - AP Archive (360p, h264, youtube).mp4
shoes	14a-lKeQb-DILbqobcLpzVlogtssBxmPT	The last Howard Johnson's restaurant - CBS Sunday Morning (720p, h264, youtube).mp4
